"","UF","Capital","area","tipoArea","peso","idad","sexo","raca","nvlMaisElevado","anosEst","posTrab","posOcup","rendOcup","grupPosOcup","ocup","classeOcup1","classeOcup2","ln_rendOcup"
"470784",53,53,1,1,451.5477,50,"M","Parda ",5,12,1,1,2800,1,5414,7,5,7.9373746961633
"470785",53,53,1,1,451.5477,45,"F","Parda ",5,12,1,1,1500,6,3253,9,3,7.3132203870903
"470789",53,53,1,1,574.4214,26,"M","Branca",5,12,1,1,1212,1,5230,4,5,7.10002716662926
"470792",53,53,1,1,574.4214,19,"F","Branca",5,12,1,1,600,2,5223,4,5,6.39692965521615
"470794",53,53,1,1,415.5004,52,"M","Parda ",2,6,1,1,1500,9,7115,2,7,7.3132203870903
"470800",53,53,1,1,337.7312,47,"F","Parda ",5,12,1,1,1200,1,4226,9,4,7.09007683577609
"470801",53,53,1,1,619.7117,24,"M","Branca",5,12,1,1,2990,1,1420,4,1,8.00302866638473
"470802",53,53,1,1,619.7117,23,"F","Branca",6,13,1,1,1300,1,5230,6,5,7.17011954344963
"470803",53,53,1,1,513.1383,54,"F","Parda ",5,12,1,1,1400,3,9111,11,9,7.24422751560335
"470804",53,53,1,1,513.1383,47,"M","Parda ",2,1,1,1,950,9,7112,3,7,6.85646198459459
"470806",53,53,1,1,463.6039,60,"F","Branca",2,7,1,1,100,4,9111,11,9,4.60517018598809
"470808",53,53,1,1,453.4271,51,"M","Parda ",2,8,1,1,2000,2,7231,4,7,7.60090245954208
"470809",53,53,1,1,453.4271,42,"F","Parda ",5,12,1,1,1200,4,9111,11,9,7.09007683577609
"470812",53,53,1,1,408.5113,50,"M","Branca",7,16,1,1,5000,7,210,8,10,8.51719319141624
"470813",53,53,1,1,408.5113,44,"F","Branca",5,12,1,1,1500,1,3251,9,3,7.3132203870903
"470814",53,53,1,1,517.325,49,"M","Preta",5,12,1,1,1800,1,8332,5,8,7.49554194388426
"470815",53,53,1,1,517.325,43,"F","Branca",6,15,1,1,1800,9,5142,10,5,7.49554194388426
"470817",53,53,1,1,756.6645,32,"M","Parda ",5,12,1,1,3500,9,8322,5,8,8.1605182474775
"470818",53,53,1,1,756.6645,23,"M","Parda ",4,11,1,1,800,9,9520,4,9,6.68461172766793
"470819",53,53,1,1,447.673,46,"M","Parda ",2,7,1,1,1400,1,9112,7,9,7.24422751560335
"470820",53,53,1,1,447.673,46,"F","Parda ",5,12,1,1,1400,1,9112,7,9,7.24422751560335
"470824",53,53,1,1,415.5061,53,"F","Parda ",5,12,1,1,4000,9,7512,6,7,8.29404964010203
"470826",53,53,1,1,415.5061,36,"M","Parda ",5,12,1,1,2100,1,4226,7,4,7.64969262371151
"470827",53,53,1,1,415.5061,26,"M","Parda ",7,16,1,1,2900,1,4226,7,4,7.97246601597457
"470828",53,53,1,1,440.3029,42,"M","Preta",2,1,1,1,2850,1,5153,7,5,7.9550742732627
"470829",53,53,1,1,440.3029,39,"F","Parda ",3,9,1,1,1300,1,5153,7,5,7.17011954344963
"470835",53,53,1,1,340.975,26,"F","Parda ",7,16,1,1,1850,1,3343,7,3,7.52294091807237
"470837",53,53,1,1,381.4129,52,"F","Parda ",5,12,1,1,2500,1,5414,9,5,7.82404601085629
"470838",53,53,1,1,381.4129,36,"M","Parda ",5,12,1,1,3000,1,7126,3,7,8.00636756765025
"470839",53,53,1,1,330.9121,55,"F","Preta",2,1,1,1,1300,1,5120,6,5,7.17011954344963
"470842",53,53,1,1,347.0719,52,"M","Parda ",3,9,1,1,3000,9,7112,3,7,8.00636756765025
"470844",53,53,1,1,319.793,47,"F","Parda ",2,1,1,1,800,9,5243,4,5,6.68461172766793
"470845",53,53,1,1,319.793,53,"M","Parda ",5,12,1,1,5000,9,7112,3,7,8.51719319141624
"470846",53,53,1,1,319.6066,58,"F","Parda ",1,0,1,1,1800,3,5322,11,5,7.49554194388426
"470847",53,53,1,1,319.6066,32,"F","Preta",6,13,1,1,2000,1,5223,4,5,7.60090245954208
"470848",53,53,1,1,420.3571,42,"F","Parda ",5,12,1,1,1332,1,5222,4,5,7.19443685110033
"470849",53,53,1,1,420.3571,18,"F","Parda ",5,12,1,1,1300,1,4226,9,4,7.17011954344963
"470857",53,53,1,1,564.9972,26,"M","Parda ",7,14,1,1,2500,1,3114,2,3,7.82404601085629
"470858",53,53,1,1,564.9972,23,"F","Preta",7,16,1,1,1500,2,2221,9,2,7.3132203870903
"470860",53,53,1,1,341.1037,47,"F","Parda ",3,9,1,1,200,9,7318,2,7,5.29831736654804
"470866",53,53,1,1,310.154,62,"M","Branca",3,9,1,1,1800,1,5153,7,5,7.49554194388426
"470867",53,53,1,1,310.154,57,"F","Branca",3,9,1,1,1212,4,9111,11,9,7.10002716662926
"470868",53,53,1,1,337.7411,60,"F","Parda ",2,6,1,1,1700,4,9111,11,9,7.43838353004431
"470872",53,53,1,1,289.8787,40,"F","Parda ",5,12,1,1,1300,1,9412,7,9,7.17011954344963
"470873",53,53,1,1,289.8787,47,"M","Branca",2,6,1,1,1300,1,7125,4,7,7.17011954344963
"470876",53,53,1,1,381.9,35,"M","Branca",5,12,1,1,1800,9,8332,5,8,7.49554194388426
"470880",53,53,1,1,357.9271,40,"F","Parda ",4,11,1,1,400,9,5142,10,5,5.99146454710798
"470881",53,53,1,1,357.9271,44,"M","Parda ",2,6,1,1,1212,1,7511,4,7,7.10002716662926
"470886",53,53,1,1,315.4821,43,"M","Preta",5,12,1,1,1500,1,5414,4,5,7.3132203870903
"470888",53,53,1,1,315.4821,43,"F","Preta",5,12,1,1,1900,1,4222,7,4,7.54960916515453
"470889",53,53,1,1,449.4447,36,"M","Parda ",5,12,1,1,2000,9,3115,3,3,7.60090245954208
"470890",53,53,1,1,449.4447,28,"F","Parda ",7,16,1,1,2000,1,2113,9,2,7.60090245954208
"470893",53,53,1,1,333.388,18,"M","Parda ",5,12,1,1,600,9,3411,7,3,6.39692965521615
"470894",53,53,1,1,333.388,26,"M","Branca",5,12,1,1,1500,7,210,8,10,7.3132203870903
"470898",53,53,1,1,348.8306,55,"F","Parda ",5,12,1,1,600,4,9111,11,9,6.39692965521615
"470900",53,53,1,1,373.1718,37,"F","Parda ",5,12,1,1,1500,9,5142,10,5,7.3132203870903
"470901",53,53,1,1,373.1718,43,"M","Preta",5,12,1,1,5000,9,5142,10,5,8.51719319141624
"470902",53,53,1,1,373.1718,18,"M","Branca",4,10,1,1,460,1,5223,4,5,6.13122648948314
"470904",53,53,1,1,338.6035,40,"M","Preta",6,13,1,1,1500,1,5153,7,5,7.3132203870903
"470906",53,53,1,1,338.6035,58,"F","Preta",3,9,1,1,1200,4,5322,11,5,7.09007683577609
"470908",53,53,1,1,338.6035,44,"M","Parda ",5,12,1,1,2000,1,7233,4,7,7.60090245954208
"470910",53,53,1,1,454.987,33,"F","Preta",5,12,1,1,1850,1,3221,9,3,7.52294091807237
"470912",53,53,1,1,315.6911,55,"M","Parda ",5,12,1,1,1000,9,3115,10,3,6.90775527898214
"470916",53,53,1,1,421.8291,31,"M","Parda ",7,16,1,1,2000,9,2611,7,2,7.60090245954208
"470922",53,53,1,1,346.3533,53,"F","Parda ",7,16,1,1,5000,7,2421,8,2,8.51719319141624
"470923",53,53,1,1,346.3533,22,"M","Parda ",5,12,1,1,1212,2,7125,3,7,7.10002716662926
"470926",53,53,1,1,431.1521,29,"M","Parda ",7,16,1,1,4000,9,2221,9,2,8.29404964010203
"470928",53,53,1,1,303.6884,49,"M","Branca",5,12,1,1,3500,9,8322,5,8,8.1605182474775
"470932",53,53,1,1,327.3986,45,"M","Parda ",2,6,1,1,1600,1,7231,4,7,7.37775890822787
"470934",53,53,1,1,344.8145,39,"M","Branca",7,16,1,1,8000,7,2411,8,2,8.98719682066197
"470935",53,53,1,1,344.8145,36,"F","Parda ",7,16,1,1,2200,1,2265,9,2,7.69621263934641
"470938",53,53,1,1,312.8462,53,"M","Parda ",7,16,1,1,2400,2,2320,9,2,7.78322401633604
"470939",53,53,1,1,312.8462,49,"F","Parda ",7,14,1,1,2000,2,5165,9,5,7.60090245954208
"470943",53,53,1,1,380.8606,30,"F","Preta",5,12,1,1,1300,1,4226,9,4,7.17011954344963
"470944",53,53,1,1,380.8606,37,"M","Preta",5,12,1,1,1212,2,7412,7,7,7.10002716662926
"470947",53,53,1,1,318.8313,29,"M","Parda ",5,12,1,1,1600,1,3322,4,3,7.37775890822787
"470948",53,53,1,1,343.7171,37,"M","Parda ",5,12,1,1,3000,8,5221,4,5,8.00636756765025
"470950",53,53,1,1,343.7171,18,"M","Parda ",4,10,1,1,2000,8,5221,4,5,7.60090245954208
"470951",53,53,1,1,343.7171,15,"M","Parda ",2,8,1,1,600,2,5223,4,5,6.39692965521615
"470952",53,53,1,1,345.5552,45,"M","Preta",2,8,1,1,3200,4,9111,11,9,8.07090608878782
"470953",53,53,1,1,216.4658,66,"M","Branca",3,9,1,1,1600,9,8322,5,8,7.37775890822787
"470954",53,53,1,1,216.4658,44,"F","Branca",5,12,1,1,1100,9,5249,4,5,7.00306545878646
"470957",53,53,1,1,336.8908,23,"F","Parda ",5,12,1,1,1000,2,5120,6,5,6.90775527898214
"470959",53,53,1,1,365.1518,33,"M","Branca",7,16,1,1,6800,2,2611,7,2,8.8246778911642
"470962",53,53,1,1,155.7123,60,"F","Parda ",2,6,1,1,1700,1,5120,7,5,7.43838353004431
"470964",53,53,1,1,296.0625,32,"M","Parda ",5,12,1,1,3500,7,412,8,10,8.1605182474775
"470971",53,53,1,1,289.2672,54,"F","Preta",5,12,1,1,3000,7,5112,5,5,8.00636756765025
"470973",53,53,1,1,234.1402,45,"F","Parda ",5,12,1,1,1250,1,5223,4,5,7.13089883029635
"470974",53,53,1,1,234.1402,43,"M","Parda ",5,12,1,1,2000,1,8219,4,8,7.60090245954208
"470975",53,53,1,1,234.1402,18,"M","Parda ",5,12,1,1,1500,2,7234,10,7,7.3132203870903
"470977",53,53,1,1,279.6506,53,"F","Preta",2,3,1,1,1800,4,9111,11,9,7.49554194388426
"470979",53,53,1,1,279.6506,26,"M","Parda ",5,12,1,1,2500,9,8322,5,8,7.82404601085629
"470980",53,53,1,1,279.6506,20,"F","Parda ",2,6,1,1,1212,1,5223,4,5,7.10002716662926
"470984",53,53,1,1,262.968,39,"M","Branca",6,13,1,1,3000,9,7123,3,7,8.00636756765025
"470988",53,53,1,1,222.1667,42,"F","Parda ",3,9,1,1,1000,9,5142,10,5,6.90775527898214
"470993",53,53,1,1,191.6662,64,"M","Preta",7,16,1,1,10000,6,1120,7,1,9.21034037197618
"470994",53,53,1,1,191.6662,46,"F","Parda ",7,16,1,1,1800,1,4110,7,4,7.49554194388426
"470996",53,53,1,1,234.4183,49,"M","Parda ",2,5,1,1,1800,1,8172,3,8,7.49554194388426
"470999",53,53,1,1,298.8862,58,"F","Branca",4,11,1,1,2000,1,5120,7,5,7.60090245954208
"471000",53,53,1,1,298.8862,36,"F","Preta",6,15,1,1,1500,8,5141,10,5,7.3132203870903
"471001",53,53,1,1,298.8862,17,"M","Branca",4,11,1,1,200,2,5230,10,5,5.29831736654804
"471002",53,53,1,1,298.8862,25,"F","Parda ",5,12,1,1,1000,2,5142,10,5,6.90775527898214
"471004",53,53,1,1,344.5244,62,"M","Parda ",2,4,1,1,3000,7,9313,9,9,8.00636756765025
"471005",53,53,1,1,344.5244,31,"F","Branca",7,16,1,1,1500,1,3251,9,3,7.3132203870903
"471012",53,53,1,1,332.6946,33,"F","Branca",7,16,1,1,2700,1,2264,9,2,7.90100705199242
"471013",53,53,1,1,332.6946,31,"M","Parda ",5,12,1,1,2500,1,4110,4,4,7.82404601085629
"471016",53,53,1,1,212.4319,60,"F","Parda ",5,12,1,1,1212,1,9412,7,9,7.10002716662926
"471019",53,53,1,1,348.4979,53,"M","Branca",7,16,1,1,7000,5,4110,8,4,8.85366542803745
"471021",53,53,1,1,348.4979,28,"M","Branca",6,13,1,1,11000,1,1330,7,1,9.30565055178051
"471023",53,53,1,1,307.6122,51,"M","Parda ",7,15,1,1,2700,1,4321,4,4,7.90100705199242
"471029",53,53,1,1,364.6673,18,"M","Preta",2,6,1,1,500,9,7112,3,7,6.21460809842219
"471030",53,53,1,1,364.6673,20,"F","Parda ",5,12,1,1,1212,1,9112,7,9,7.10002716662926
"471033",53,53,1,1,350.0443,51,"M","Branca",7,15,1,1,4000,8,5141,10,5,8.29404964010203
"471034",53,53,1,1,350.0443,20,"F","Branca",5,12,1,1,500,2,4110,9,4,6.21460809842219
"471035",53,53,1,1,523.9486,27,"M","Parda ",5,12,1,1,3000,9,8322,5,8,8.00636756765025
"471036",53,53,1,1,523.9486,28,"F","Parda ",5,12,1,1,850,9,5142,10,5,6.74523634948436
"471038",53,53,1,1,331.4536,49,"M","Branca",2,4,1,1,2500,1,8322,2,8,7.82404601085629
"471040",53,53,1,1,394.1556,48,"M","Preta",4,11,1,1,2800,1,7231,4,7,7.9373746961633
"471046",53,53,1,1,398.065,34,"F","Branca",3,9,1,1,1300,3,5322,11,5,7.17011954344963
"471050",53,53,1,1,357.5331,60,"M","Branca",2,5,1,1,2500,1,5153,7,5,7.82404601085629
"471051",53,53,1,1,357.5331,28,"F","Preta",7,16,1,1,2000,1,2342,9,2,7.60090245954208
"471054",53,53,1,1,532.0096,24,"M","Branca",2,7,1,1,1300,9,8322,5,8,7.17011954344963
"471058",53,53,1,1,399.6801,37,"F","Branca",2,7,1,1,900,9,5142,10,5,6.80239476332431
"471062",53,53,1,1,403.6406,27,"F","Preta",7,16,1,1,2000,6,2411,8,2,7.60090245954208
"471063",53,53,1,1,403.6406,25,"F","Preta",6,16,1,1,2000,1,4223,7,4,7.60090245954208
"471064",53,53,1,1,440.9166,49,"F","Branca",2,1,1,1,1200,1,9112,7,9,7.09007683577609
"471069",53,53,1,1,283.8931,57,"F","Parda ",7,16,1,1,5000,7,3411,8,3,8.51719319141624
"471070",53,53,1,1,283.8931,55,"M","Parda ",3,9,1,1,3000,9,7522,2,7,8.00636756765025
"471071",53,53,1,1,440.1638,38,"F","Parda ",7,16,1,1,4000,1,2221,9,2,8.29404964010203
"471072",53,53,1,1,440.1638,32,"M","Branca",7,16,1,1,4000,1,2411,4,2,8.29404964010203
"471074",53,53,1,1,348.0376,22,"F","Branca",7,16,1,1,1213,1,4226,9,4,7.10085190894405
"471078",53,53,1,1,323.9227,37,"M","Branca",5,12,1,1,1213,2,8321,4,8,7.10085190894405
"471079",53,53,1,1,330.9561,45,"F","Branca",2,8,1,1,1213,1,1412,6,1,7.10085190894405
"471085",53,53,1,1,312.6935,49,"F","Branca",2,5,1,1,1350,1,5120,6,5,7.20785987143248
"471088",53,53,1,1,440.7392,42,"M","Branca",6,13,1,1,3000,9,5243,4,5,8.00636756765025
"471093",53,53,1,1,388.4418,49,"M","Branca",5,12,1,1,3500,9,5221,4,5,8.1605182474775
"471095",53,53,1,1,388.4418,21,"M","Branca",5,12,1,1,1600,1,4226,7,4,7.37775890822787
"471097",53,53,1,1,263.2803,70,"F","Branca",2,5,1,1,200,9,7531,2,7,5.29831736654804
"471099",53,53,1,1,331.2592,52,"M","Parda ",7,16,1,1,7000,9,3334,7,3,8.85366542803745
"471102",53,53,1,1,339.91,39,"M","Preta",5,12,1,1,1800,9,7231,4,7,7.49554194388426
"471103",53,53,1,1,339.91,35,"F","Preta",5,12,1,1,1800,9,7231,4,7,7.49554194388426
"471106",53,53,1,1,292.4201,39,"F","Parda ",2,4,1,1,1200,4,9111,11,9,7.09007683577609
"471109",53,53,1,1,305.7869,39,"M","Branca",7,16,1,1,10000,7,412,8,10,9.21034037197618
"471110",53,53,1,1,305.7869,45,"F","Branca",7,16,1,1,7000,7,4110,8,4,8.85366542803745
"471112",53,53,1,1,250.0566,56,"F","Parda ",2,8,1,1,1200,3,9111,11,9,7.09007683577609
"471115",53,53,1,1,238.6638,62,"F","Preta",2,4,1,1,5000,7,9611,2,9,8.51719319141624
"471116",53,53,1,1,238.6638,43,"F","Parda ",5,12,1,1,2000,1,4226,7,4,7.60090245954208
"471117",53,53,1,1,238.6638,17,"M","Parda ",4,11,1,1,800,2,4226,7,4,6.68461172766793
"471119",53,53,1,1,246.1851,55,"F","Parda ",2,7,1,1,220,4,9111,11,9,5.39362754635236
"471120",53,53,1,1,246.1851,54,"M","Parda ",2,7,1,1,900,9,9313,3,9,6.80239476332431
"471122",53,53,1,1,298.9724,42,"M","Branca",7,16,1,1,1200,1,8322,5,8,7.09007683577609
"471126",53,53,1,1,298.9724,47,"F","Parda ",7,14,1,1,5000,6,2341,9,2,8.51719319141624
"471127",53,53,1,1,272.9322,53,"F","Branca",2,8,1,1,300,4,9111,11,9,5.7037824746562
"471128",53,53,1,1,272.9322,26,"F","Branca",4,11,1,1,1100,1,9112,7,9,7.00306545878646
"471133",53,53,1,1,231.0974,53,"M","Parda ",5,12,1,1,2500,9,7131,3,7,7.82404601085629
"471134",53,53,1,1,231.0974,54,"F","Parda ",2,7,1,1,700,4,5322,11,5,6.5510803350434
"471139",53,53,1,1,293.6351,35,"M","Parda ",7,16,1,1,18000,7,2421,8,2,9.7981270368783
"471140",53,53,1,1,293.6351,34,"M","Branca",7,16,1,1,6000,7,412,8,10,8.69951474821019
"471141",53,53,1,1,267.7266,44,"F","Parda ",7,16,1,1,3000,1,2342,9,2,8.00636756765025
"471143",53,53,1,1,267.7266,18,"F","Amarela",4,11,1,1,1500,1,5246,6,5,7.3132203870903
"471144",53,53,1,1,244.2742,40,"F","Parda ",7,14,1,1,3300,7,3221,9,3,8.10167774745457
"471146",53,53,1,1,253.5303,45,"F","Branca",5,12,1,1,2500,9,5141,10,5,7.82404601085629
"471147",53,53,1,1,253.5303,20,"F","Preta",6,13,1,1,1212,1,5223,4,5,7.10002716662926
"471150",53,53,1,1,263.5815,17,"M","Branca",4,11,1,1,500,1,4110,6,4,6.21460809842219
"471153",53,53,1,1,242.7218,47,"M","Parda ",5,12,1,1,3000,1,7511,4,7,8.00636756765025
"471155",53,53,1,1,207.8934,47,"F","Parda ",4,11,1,1,1212,1,9112,9,9,7.10002716662926
"471156",53,53,1,1,174.7473,68,"F","Preta",2,4,1,1,1212,3,9111,11,9,7.10002716662926
"471157",53,53,1,1,286.4699,52,"M","Branca",2,1,1,1,2000,9,9520,4,9,7.60090245954208
"471159",53,53,1,1,286.4699,25,"M","Branca",5,12,1,1,1212,1,9214,7,9,7.10002716662926
"471162",53,53,1,1,257.9225,49,"M","Branca",5,12,1,1,2300,1,5414,9,5,7.74066440191724
"471163",53,53,1,1,257.9225,52,"F","Parda ",2,7,1,1,1300,1,9112,7,9,7.17011954344963
"471164",53,53,1,1,257.9225,23,"F","Branca",7,14,1,1,300,9,5243,4,5,5.7037824746562
"471165",53,53,1,1,347.5633,33,"M","Parda ",6,14,1,1,2400,1,5223,4,5,7.78322401633604
"471171",53,53,1,1,330.3112,45,"F","Parda ",2,8,1,1,1400,3,9111,11,9,7.24422751560335
"471172",53,53,1,1,330.3112,22,"F","Parda ",5,12,1,1,1400,1,5230,4,5,7.24422751560335
"471175",53,53,1,1,280.8567,59,"M","Preta",7,16,1,1,8000,7,2330,9,2,8.98719682066197
"471176",53,53,1,1,323.2054,39,"F","Preta",2,8,1,1,350,9,5142,10,5,5.85793315448346
"471179",53,53,1,1,327.2882,55,"F","Parda ",3,9,1,1,1400,4,9111,11,9,7.24422751560335
"471183",53,53,1,1,365.222,43,"F","Parda ",7,16,1,1,3000,1,2511,7,2,8.00636756765025
"471184",53,53,1,1,365.222,42,"M","Parda ",7,14,1,1,10000,7,412,8,10,9.21034037197618
"471185",53,53,1,1,365.222,21,"M","Parda ",6,13,1,1,800,2,2431,7,2,6.68461172766793
"471187",53,53,1,1,305.492,47,"F","Parda ",5,12,1,1,3000,1,5414,7,5,8.00636756765025
"471190",53,53,1,1,289.3264,55,"F","Parda ",7,16,1,1,8000,7,2341,9,2,8.98719682066197
"471192",53,53,1,1,324.1171,45,"M","Parda ",7,16,1,1,9000,7,412,8,10,9.10497985631836
"471196",53,53,1,1,228.4158,51,"F","Branca",5,12,1,1,1500,2,3221,9,3,7.3132203870903
"471199",53,53,1,1,351.2095,51,"M","Parda ",3,9,1,1,2000,1,7131,3,7,7.60090245954208
"471201",53,53,1,1,351.2095,28,"M","Parda ",5,12,1,1,1800,1,4321,4,4,7.49554194388426
"471202",53,53,1,1,351.2095,25,"F","Parda ",7,16,1,1,1600,1,2342,9,2,7.37775890822787
"471203",53,53,1,1,744.129,32,"F","Branca",6,15,1,1,1200,9,5142,10,5,7.09007683577609
"471204",53,53,1,1,744.129,36,"M","Branca",7,16,1,1,7000,7,512,8,10,8.85366542803745
"471206",53,53,1,1,609.4537,43,"M","Preta",5,12,1,1,3000,9,5142,7,5,8.00636756765025
"471207",53,53,1,1,609.4537,41,"F","Branca",7,16,1,1,1300,1,9112,7,9,7.17011954344963
"471208",53,53,1,1,609.4537,22,"M","Parda ",6,15,1,1,2000,1,3512,7,3,7.60090245954208
"471210",53,53,1,1,537.2376,68,"M","Parda ",2,8,1,1,1400,1,5153,7,5,7.24422751560335
"471212",53,53,1,1,537.2376,41,"F","Branca",7,15,1,1,6000,7,2351,9,2,8.69951474821019
"471213",53,53,1,1,537.2376,39,"M","Parda ",5,12,1,1,900,9,6111,1,6,6.80239476332431
"471214",53,53,1,1,537.2376,47,"M","Amarela",7,16,1,1,1600,9,6112,1,6,7.37775890822787
"471217",53,53,1,1,638.6043,36,"M","Parda ",6,15,1,1,13000,8,5142,10,5,9.47270463644367
"471221",53,53,1,1,925.7845,26,"M","Parda ",6,15,1,1,3000,8,5141,10,5,8.00636756765025
"471223",53,53,1,1,373.5117,53,"F","Parda ",2,3,1,1,2000,1,9112,7,9,7.60090245954208
"471227",53,53,1,1,305.8473,49,"M","Branca",7,16,1,1,8000,7,3253,9,3,8.98719682066197
"471228",53,53,1,1,486.505,24,"F","Branca",7,16,1,1,2400,1,2635,7,2,7.78322401633604
"471232",53,53,1,1,473.6526,29,"F","Preta",7,14,1,1,8000,7,4211,7,4,8.98719682066197
"471234",53,53,1,1,382.5709,45,"F","Branca",6,13,1,1,2500,2,3221,9,3,7.82404601085629
"471238",53,53,1,1,223.5197,61,"F","Parda ",5,12,1,1,8000,7,4131,8,4,8.98719682066197
"471239",53,53,1,1,227.6063,58,"F","Parda ",7,15,1,1,1100,1,2310,9,2,7.00306545878646
"471240",53,53,1,1,249.6208,70,"M","Branca",4,11,1,1,2000,8,1420,4,1,7.60090245954208
"471243",53,53,1,1,337.309,46,"M","Branca",5,12,1,1,2000,1,4321,7,4,7.60090245954208
"471244",53,53,1,1,337.309,19,"M","Branca",6,13,1,1,1500,7,210,8,10,7.3132203870903
"471247",53,53,1,1,287.3524,41,"M","Preta",2,6,1,1,1600,9,7112,3,7,7.37775890822787
"471248",53,53,1,1,287.3524,39,"F","Preta",5,12,1,1,1212,1,5246,6,5,7.10002716662926
"471254",53,53,1,1,239.034,46,"M","Parda ",7,16,1,1,5000,8,7231,4,7,8.51719319141624
"471255",53,53,1,1,239.034,69,"M","Parda ",5,12,1,1,5000,8,7231,4,7,8.51719319141624
"471257",53,53,1,1,271.1616,54,"M","Branca",3,9,1,1,1212,1,9334,4,9,7.10002716662926
"471258",53,53,1,1,399.5487,30,"M","Branca",5,12,1,1,2000,1,4110,7,4,7.60090245954208
"471261",53,53,1,1,295.4817,52,"F","Preta",5,12,1,1,1599,3,9111,11,9,7.37713371283395
"471263",53,53,1,1,295.4817,26,"M","Preta",7,16,1,1,3000,1,3119,2,3,8.00636756765025
"471264",53,53,1,1,295.4817,20,"F","Preta",6,14,1,1,320,9,5142,10,5,5.76832099579377
"471265",53,53,1,1,412.4771,31,"M","Branca",5,12,1,1,1600,1,7512,4,7,7.37775890822787
"471266",53,53,1,1,412.4771,24,"F","Branca",5,12,1,1,1500,9,5142,10,5,7.3132203870903
"471269",53,53,1,1,312.8916,26,"F","Preta",4,11,1,1,1460,1,9112,7,9,7.28619171470238
"471270",53,53,1,1,312.8916,21,"F","Preta",4,10,1,1,1460,1,9112,7,9,7.28619171470238
"471272",53,53,1,1,327.8716,51,"M","Branca",3,9,1,1,1468,1,8122,2,8,7.29165620917446
"471275",53,53,1,1,200.6054,74,"M","Branca",5,12,1,1,2000,8,7412,4,7,7.60090245954208
"471279",53,53,1,1,221.2336,36,"F","Branca",7,16,1,1,18000,7,2634,8,2,9.7981270368783
"471280",53,53,1,1,241.0598,61,"M","Branca",2,8,1,1,3500,1,1221,4,1,8.1605182474775
"471282",53,53,1,1,241.0598,22,"F","Parda ",7,14,1,1,1212,1,4222,7,4,7.10002716662926
"471284",53,53,1,1,240.6951,51,"M","Parda ",2,6,1,1,1212,1,9112,7,9,7.10002716662926
"471288",53,53,1,1,270.1916,36,"F","Branca",5,12,1,1,240,4,9111,11,9,5.48063892334199
"471289",53,53,1,1,270.1916,38,"M","Parda ",5,12,1,1,2000,1,5151,7,5,7.60090245954208
"471293",53,53,1,1,262.4704,41,"M","Parda ",5,12,1,1,5500,7,3221,9,3,8.61250337122056
"471294",53,53,1,1,262.4704,33,"F","Parda ",7,16,1,1,3500,5,5112,5,5,8.1605182474775
"471295",53,53,1,1,323.419,26,"F","Parda ",5,12,1,1,1400,1,3221,9,3,7.24422751560335
"471296",53,53,1,1,323.419,34,"M","Branca",7,16,1,1,5000,6,2352,9,2,8.51719319141624
"471299",53,53,1,1,248.9754,48,"M","Parda ",7,14,1,1,12000,7,512,8,10,9.39266192877014
"471302",53,53,1,1,248.9754,18,"F","Parda ",5,12,1,1,1212,2,4226,10,4,7.10002716662926
"471304",53,53,1,1,253.7071,53,"F","Parda ",2,8,1,1,1212,1,5131,6,5,7.10002716662926
"471305",53,53,1,1,253.7071,32,"M","Parda ",5,12,1,1,1212,1,4211,7,4,7.10002716662926
"471306",53,53,1,1,265.0622,30,"F","Parda ",7,14,1,1,10000,1,4222,7,4,9.21034037197618
"471308",53,53,1,1,243.3031,45,"M","Branca",7,16,1,1,6000,1,1212,7,1,8.69951474821019
"471309",53,53,1,1,243.3031,44,"F","Branca",7,16,1,1,6000,7,2330,9,2,8.69951474821019
"471313",53,53,1,1,192.3517,64,"F","Branca",2,3,1,1,100,9,7318,2,7,4.60517018598809
"471314",53,53,1,1,192.3517,60,"M","Branca",2,6,1,1,1212,1,7112,3,7,7.10002716662926
"471315",53,53,1,1,192.3517,50,"M","Parda ",2,1,1,1,1212,1,9313,3,9,7.10002716662926
"471317",53,53,1,1,420.0313,34,"M","Parda ",2,8,1,1,2500,9,7112,3,7,7.82404601085629
"471324",53,53,1,1,353.8808,38,"F","Preta",4,12,1,1,2000,1,5120,6,5,7.60090245954208
"471325",53,53,1,1,353.8808,28,"M","Parda ",6,15,1,1,1212,1,5120,6,5,7.10002716662926
"471327",53,53,1,1,353.8808,16,"F","Branca",4,10,1,1,600,6,4110,7,4,6.39692965521615
"471333",53,53,1,1,290.7577,42,"F","Parda ",5,12,1,1,1212,1,9112,7,9,7.10002716662926
"471334",53,53,1,1,290.7577,24,"F","Parda ",7,16,1,1,2600,1,2221,9,2,7.86326672400957
"471338",53,53,1,1,339.1486,50,"M","Parda ",4,10,1,1,1500,1,8321,4,8,7.3132203870903
"471339",53,53,1,1,339.1486,21,"M","Preta",6,13,1,1,800,5,2643,10,2,6.68461172766793
"471342",53,53,1,1,262.4665,57,"M","Branca",5,12,1,1,2100,1,8332,7,8,7.64969262371151
"471347",53,53,1,1,251.8768,40,"F","Parda ",5,12,1,1,1500,9,7512,6,7,7.3132203870903
"471348",53,53,1,1,332.4419,41,"F","Parda ",7,16,1,1,700,4,5322,11,5,6.5510803350434
"471349",53,53,1,1,332.4419,41,"M","Branca",7,16,1,1,3000,9,8322,5,8,8.00636756765025
